text,label
"Einstein further developed this idea to show that an electromagnetic wave such as light could also be described as a particle (later called the photon), with a discrete amount of energy that depends on its frequency",Quantum Mechanics
"In his paper ""On the Quantum Theory of Radiation"", Einstein expanded on the interaction between energy and matter to explain the absorption and emission of energy by atoms",Quantum Mechanics
"Although overshadowed at the time by his general theory of relativity, this paper articulated the mechanism underlying the stimulated emission of radiation, which became the basis of the laser.

This phase is known as the old quantum theory",Quantum Mechanics
"Never complete or self-consistent, the old quantum theory was rather a set of heuristic corrections to classical mechanics",Quantum Mechanics
The theory is now understood as a semi-classical approximation to modern quantum mechanics,Quantum Mechanics
"Notable results from this period include, in addition to the work of Planck, Einstein and Bohr mentioned above, Einstein and Peter Debye's work on the specific heat of solids, Bohr and Hendrika Johanna van Leeuwen's proof that classical physics cannot account for diamagnetism, and Arnold Sommerfeld's extension of the Bohr model to include special-relativistic effects.
In the mid-1920s quantum mechanics was developed to become the standard formulation for atomic physics",Quantum Mechanics
"In 1923, the French physicist Louis de Broglie put forward his theory of matter waves by stating that particles can exhibit wave characteristics and vice versa",Quantum Mechanics
"Building on de Broglie's approach, modern quantum mechanics was born in 1925, when the German physicists Werner Heisenberg, Max Born, and Pascual Jordan developed matrix mechanics and the Austrian physicist Erwin Schrödinger invented wave mechanics",Quantum Mechanics
Born introduced the probabilistic interpretation of Schrödinger's wave function in July 1926,Quantum Mechanics
"Thus, the entire field of quantum physics emerged, leading to its wider acceptance at the Fifth Solvay Conference in 1927.
By 1930, quantum mechanics had been further unified and formalized by David Hilbert, Paul Dirac and John von Neumann with greater emphasis on measurement, the statistical nature of our knowledge of reality, and philosophical speculation about the 'observer'",Quantum Mechanics
"It has since permeated many disciplines, including quantum chemistry, quantum electronics, quantum optics, and quantum information science",Quantum Mechanics
"It also provides a useful framework for many features of the modern periodic table of elements, and describes the behaviors of atoms during chemical bonding and the flow of electrons in computer semiconductors, and therefore plays a crucial role in many modern technologies",Quantum Mechanics
"While quantum mechanics was constructed to describe the world of the very small, it is also needed to explain some macroscopic phenomena such as superconductors and superfluids.


== See also ==


== Explanatory notes ==


== References ==


== Further reading ==


== External links ==

J",Quantum Mechanics
"Robertson: A history of quantum mechanics.
Introduction to Quantum Theory at Quantiki.
Quantum Physics Made Relatively Simple: three video lectures by Hans Bethe.
Course material

Quantum Cook Book and PHYS 201: Fundamentals of Physics II by Ramamurti Shankar, Yale OpenCourseware.
Modern Physics: With waves, thermodynamics, and optics – an online textbook.
MIT OpenCourseWare: Chemistry and Physics",Quantum Mechanics
"See 8.04, 8.05 and 8.06.
⁠5+1/2⁠ Examples in Quantum Mechanics.
Imperial College Quantum Mechanics Course.
Philosophy

Ismael, Jenann",Quantum Mechanics
CRISPR () (an acronym for clustered regularly interspaced short palindromic repeats) is a family of DNA sequences found in the genomes of prokaryotic organisms such as bacteria and archaea,CRISPR
These sequences are derived from DNA fragments of bacteriophages that had previously infected the prokaryote,CRISPR
They are used to detect and destroy DNA from similar bacteriophages during subsequent infections,CRISPR
Hence these sequences play a key role in the antiviral (i.e,CRISPR
anti-phage) defense system of prokaryotes and provide a form of acquired immunity,CRISPR
"CRISPR is found in approximately 50% of sequenced bacterial genomes and nearly 90% of sequenced archaea.

Cas9 (or ""CRISPR-associated protein 9"") is an enzyme that uses CRISPR sequences as a guide to recognize and open up specific strands of DNA that are complementary to the CRISPR sequence",CRISPR
Cas9 enzymes together with CRISPR sequences form the basis of a technology known as CRISPR-Cas9 that can be used to edit genes within living organisms,CRISPR
"This editing process has a wide variety of applications including basic biological research, development of biotechnological products, and treatment of diseases",CRISPR
"The development of the CRISPR-Cas9 genome editing technique was recognized by the Nobel Prize in Chemistry in 2020 awarded to Emmanuelle Charpentier and Jennifer Doudna.


== History ==


=== Repeated sequences ===
The discovery of clustered DNA repeats took place independently in three parts of the world",CRISPR
The first description of what would later be called CRISPR is from Osaka University researcher Yoshizumi Ishino and his colleagues in 1987,CRISPR
"They accidentally cloned part of a CRISPR sequence together with the ""iap"" gene (isozyme conversion of alkaline phosphatase) from the genome of Escherichia coli which was their target",CRISPR
"Repeated sequences are typically arranged consecutively, without interspersing different sequences",CRISPR
"They did not know the function of the interrupted clustered repeats.
In 1993, researchers of Mycobacterium tuberculosis in the Netherlands published two articles about a cluster of interrupted direct repeats (DR) in that bacterium",CRISPR
They recognized the diversity of the sequences that intervened in the direct repeats among different strains of M,CRISPR
"tuberculosis and used this property to design a typing method called spoligotyping, still in use today.
Francisco Mojica at the University of Alicante in Spain studied the function of repeats in the archaeal species Haloferax and Haloarcula",CRISPR
"Mojica's supervisor surmised that the clustered repeats had a role in correctly segregating replicated DNA into daughter cells during cell division, because plasmids and chromosomes with identical repeat arrays could not coexist in Haloferax volcanii",CRISPR
Transcription of the interrupted repeats was also noted for the first time; this was the first full characterization of CRISPR,CRISPR
"By 2000, Mojica and his students, after an automated search of published genomes, identified interrupted repeats in 20 species of microbes as belonging to the same family",CRISPR
"Because those sequences were interspaced, Mojica initially called these sequences ""short regularly spaced repeats"" (SRSR)",CRISPR
"In 2001, Mojica and Ruud Jansen, who were searching for an additional interrupted repeats, proposed the acronym CRISPR (Clustered Regularly Interspaced Short Palindromic Repeats) to unify the numerous acronyms used to describe these sequences",CRISPR
"showed evidence that CRISPR repeat regions from the genome of Archaeoglobus fulgidus were transcribed into long RNA molecules subsequently processed into unit-length small RNAs, plus some longer forms of 2, 3, or more spacer-repeat units.
In 2005, yogurt researcher Rodolphe Barrangou discovered that Streptococcus thermophilus, after iterative phage infection challenges, develops increased phage resistance due to the incorporation of additional CRISPR spacer sequences",CRISPR
"Barrangou's employer, the Danish food company Danisco, then developed phage-resistant S",CRISPR
"Danisco was later bought by DuPont, which owns about 50 percent of the global dairy culture market, and the technology spread widely.


=== CRISPR-associated systems ===
A major advance in understanding CRISPR came with Jansen's observation that the prokaryote repeat cluster was accompanied by four homologous genes that make up CRISPR-associated systems, cas 1–4",CRISPR
"The Cas proteins showed helicase and nuclease motifs, suggesting a role in the dynamic structure of the CRISPR loci",CRISPR
"In this publication, the acronym CRISPR was used as the universal name of this pattern, but its function remained enigmatic.

In 2005, three independent research groups showed that some CRISPR spacers are derived from phage DNA and extrachromosomal DNA such as plasmids",CRISPR
"In effect, the spacers are fragments of DNA gathered from viruses that previously attacked the cell",CRISPR
The source of the spacers was a sign that the CRISPR-cas system could have a role in adaptive immunity in bacteria,CRISPR
"All three studies proposing this idea were initially rejected by high-profile journals, but eventually appeared in other journals.
The first publication proposing a role of CRISPR-Cas in microbial immunity, by Mojica and collaborators at the University of Alicante, predicted a role for the RNA transcript of spacers on target recognition in a mechanism that could be analogous to the RNA interference system used by eukaryotic cells",CRISPR
"Koonin and colleagues extended this RNA interference hypothesis by proposing mechanisms of action for the different CRISPR-Cas subtypes according to the predicted function of their proteins.
Experimental work by several groups revealed the basic mechanisms of CRISPR-Cas immunity",CRISPR
"In 2007, the first experimental evidence that CRISPR was an adaptive immune system was published",CRISPR
A CRISPR region in Streptococcus thermophilus acquired spacers from the DNA of an infecting bacteriophage,CRISPR
thermophilus to different types of phages by adding and deleting spacers whose sequence matched those found in the tested phages,CRISPR
"In 2008, Brouns and Van der Oost identified a complex of Cas proteins called Cascade, that in E",CRISPR
"coli cut the CRISPR RNA precursor within the repeats into mature spacer-containing RNA molecules called CRISPR RNA (crRNA), which remained bound to the protein complex",CRISPR
"Moreover, it was found that Cascade, crRNA and a helicase/nuclease (Cas3) were required to provide a bacterial host with immunity against infection by a DNA virus",CRISPR
"By designing an anti-virus CRISPR, they demonstrated that two orientations of the crRNA (sense/antisense) provided immunity, indicating that the crRNA guides were targeting dsDNA",CRISPR
That year Marraffini and Sontheimer confirmed that a CRISPR sequence of S,CRISPR
"This finding was at odds with the proposed RNA-interference-like mechanism of CRISPR-Cas immunity, although a CRISPR-Cas system that targets foreign RNA was later found in Pyrococcus furiosus",CRISPR
A 2010 study showed that CRISPR-Cas cuts strands of both phage and plasmid DNA in S,CRISPR
"thermophilus.


=== Cas9 ===

A simpler CRISPR system from Streptococcus pyogenes relies on the protein Cas9",CRISPR
The Cas9 endonuclease is a four-component system that includes two small molecules: crRNA and trans-activating CRISPR RNA (tracrRNA),CRISPR
"In 2012, Jennifer Doudna and Emmanuelle Charpentier re-engineered the Cas9 endonuclease into a more manageable two-component system by fusing the two RNA molecules into a ""single-guide RNA"" that, when combined with Cas9, could find and cut the DNA target specified by the guide RNA",CRISPR
This contribution was so significant that it was recognized by the Nobel Prize in Chemistry in 2020,CRISPR
"By manipulating the nucleotide sequence of the guide RNA, the artificial Cas9 system could be programmed to target any DNA sequence for separation",CRISPR
"Another collaboration comprising Virginijus Šikšnys, Gasiūnas, Barrangou, and Horvath showed that Cas9 from the S",CRISPR
thermophilus CRISPR system can also be reprogrammed to target a site of their choosing by changing the sequence of its crRNA,CRISPR
"These advances fueled efforts to edit genomes with the modified CRISPR-Cas9 system.
Groups led by Feng Zhang and George Church simultaneously published descriptions of genome editing in human cell cultures using CRISPR-Cas9 for the first time",CRISPR
"It has since been used in a wide range of organisms, including baker's yeast (Saccharomyces cerevisiae), the opportunistic pathogen Candida albicans, zebrafish (Danio rerio), fruit flies (Drosophila melanogaster), ants (Harpegnathos saltator and Ooceraea biroi), mosquitoes (Aedes aegypti), nematodes (Caenorhabditis elegans), plants, mice (Mus musculus domesticus), monkeys and human embryos.
CRISPR has been modified to make programmable transcription factors that allows activation or silencing of targeted genes.

The CRISPR-Cas9 system has been shown to make effective gene edits in Human tripronuclear zygotes, as first described in a 2015 paper by Chinese scientists P",CRISPR
The system made a successful cleavage of mutant Beta-Hemoglobin (HBB) in 28 out of 54 embryos,CRISPR
Four out of the 28 embryos were successfully recombined using a donor template,CRISPR
"The scientists showed that during DNA recombination of the cleaved strand, the homologous endogenous sequence HBD competes with the exogenous donor template",CRISPR
"DNA repair in human embryos is much more complicated and particular than in derived stem cells.


=== Cas12a ===

In 2015, the nuclease Cas12a (formerly called Cpf1) was characterized in the CRISPR-Cpf1 system of the bacterium Francisella novicida",CRISPR
"Its original name, from a TIGRFAMs protein family definition built in 2012, reflects the prevalence of its CRISPR-Cas subtype in the Prevotella and Francisella lineages",CRISPR
"Cas12a showed several key differences from Cas9 including: causing a 'staggered' cut in double stranded DNA as opposed to the 'blunt' cut produced by Cas9, relying on a 'T rich' PAM (providing alternative targeting sites to Cas9), and requiring only a CRISPR RNA (crRNA) for successful targeting",CRISPR
"By contrast, Cas9 requires both crRNA and a trans-activating crRNA (tracrRNA).
These differences may give Cas12a some advantages over Cas9",CRISPR
"For example, Cas12a's small crRNAs are ideal for multiplexed genome editing, as more of them can be packaged in one vector than can Cas9's sgRNAs",CRISPR
The sticky 5′ overhangs left by Cas12a can also be used for DNA assembly that is much more target-specific than traditional restriction enzyme cloning,CRISPR
"Finally, Cas12a cleaves DNA 18–23 base pairs downstream from the PAM site",CRISPR
"This means there is no disruption to the recognition sequence after repair, and so Cas12a enables multiple rounds of DNA cleavage",CRISPR
"By contrast, since Cas9 cuts only 3 base pairs upstream of the PAM site, the NHEJ pathway results in indel mutations that destroy the recognition sequence, thereby preventing further rounds of cutting",CRISPR
"In theory, repeated rounds of DNA cleavage should cause an increased opportunity for the desired genomic editing to occur",CRISPR
"A distinctive feature of Cas12a, as compared to Cas9, is that after cutting its target, Cas12a remains bound to the target and then cleaves other ssDNA molecules non-discriminately",CRISPR
"This property is called ""collateral cleavage"" or ""trans-cleavage"" activity and has been exploited for the development of various diagnostic technologies.


=== Cas13 ===
In 2016, the nuclease Cas13a (formerly known as C2c2) from the bacterium Leptotrichia shahii was characterized",CRISPR
"Cas13 is an RNA-guided RNA endonuclease, which means that it does not cleave DNA, but only single-stranded RNA",CRISPR
Cas13 is guided by its crRNA to a ssRNA target and binds and cleaves the target,CRISPR
"Similar to Cas12a, the Cas13 remains bound to the target and then cleaves other ssRNA molecules non-discriminately",CRISPR
"This collateral cleavage property has been exploited for the development of various diagnostic technologies.
In 2021, Dr",CRISPR
"Hui Yang characterized novel miniature Cas13 protein (mCas13) variants, Cas13X and Cas13Y",CRISPR
"Using a small portion of N gene sequence from SARS-CoV-2 as a target in characterization of mCas13, revealed the sensitivity and specificity of mCas13 coupled with RT-LAMP for detection of SARS-CoV-2 in both synthetic and clinical samples over other available standard tests like RT-qPCR (1 copy/μL).


== Locus structure ==


=== Repeats and spacers ===
The CRISPR array is made up of an AT-rich leader sequence followed by short repeats that are separated by unique spacers",CRISPR
"CRISPR repeats typically range in size from 28 to 37 base pairs (bps), though there can be as few as 23 bp and as many as 55 bp",CRISPR
"Some show dyad symmetry, implying the formation of a secondary structure such as a stem-loop ('hairpin') in the RNA, while others are designed to be unstructured",CRISPR
The size of spacers in different CRISPR arrays is typically 32 to 38 bp (range 21 to 72 bp),CRISPR
New spacers can appear rapidly as part of the immune response to phage infection,CRISPR
"There are usually fewer than 50 units of the repeat-spacer sequence in a CRISPR array.


=== CRISPR RNA structures ===

		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		


=== Cas genes and CRISPR subtypes ===
Small clusters of cas genes are often located next to CRISPR repeat-spacer arrays",CRISPR
Collectively the 93 cas genes are grouped into 35 families based on sequence similarity of the encoded proteins,CRISPR
"11 of the 35 families form the cas core, which includes the protein families Cas1 through Cas9",CRISPR
"A complete CRISPR-Cas locus has at least one gene belonging to the cas core.
CRISPR-Cas systems fall into two classes",CRISPR
Class 1 systems use a complex of multiple Cas proteins to degrade foreign nucleic acids,CRISPR
Class 2 systems use a single large Cas protein for the same purpose,CRISPR
"Class 1 is divided into types I, III, and IV; class 2 is divided into types II, V, and VI",CRISPR
"Each type and most subtypes are characterized by a ""signature gene"" found almost exclusively in the category",CRISPR
Classification is also based on the complement of cas genes that are present,CRISPR
"The phylogeny of Cas1 proteins generally agrees with the classification system, but exceptions exist due to module shuffling",CRISPR
Many organisms contain multiple CRISPR-Cas systems suggesting that they are compatible and may share components,CRISPR
"The sporadic distribution of the CRISPR-Cas subtypes suggests that the CRISPR-Cas system is subject to horizontal gene transfer during microbial evolution.


== Mechanism ==

CRISPR-Cas immunity is a natural process of bacteria and archaea",CRISPR
"CRISPR-Cas prevents bacteriophage infection, conjugation and natural transformation by degrading foreign nucleic acids that enter the cell.


=== Spacer acquisition ===
When a microbe is invaded by a bacteriophage, the first stage of the immune response is to capture phage DNA and insert it into a CRISPR locus in the form of a spacer",CRISPR
"Cas1 and Cas2 are found in both types of CRISPR-Cas immune systems, which indicates that they are involved in spacer acquisition",CRISPR
"Mutation studies confirmed this hypothesis, showing that removal of Cas1 or Cas2 stopped spacer acquisition, without affecting CRISPR immune response.
Multiple Cas1 proteins have been characterised and their structures resolved",CRISPR
"However, their crystal structures are similar and all purified Cas1 proteins are metal-dependent nucleases/integrases that bind to DNA in a sequence-independent manner",CRISPR
"Representative Cas2 proteins have been characterised and possess either (single strand) ssRNA- or (double strand) dsDNA- specific endoribonuclease activity.
In the I-E system of E",CRISPR
coli Cas1 and Cas2 form a complex where a Cas2 dimer bridges two Cas1 dimers,CRISPR
"In this complex Cas2 performs a non-enzymatic scaffolding role, binding double-stranded fragments of invading DNA, while Cas1 binds the single-stranded flanks of the DNA and catalyses their integration into CRISPR arrays",CRISPR
New spacers are usually added at the beginning of the CRISPR next to the leader sequence creating a chronological record of viral infections,CRISPR
"coli a histone like protein called integration host factor (IHF), which binds to the leader sequence, is responsible for the accuracy of this integration",CRISPR
IHF also enhances integration efficiency in the type I-F system of Pectobacterium atrosepticum,CRISPR
"but in other systems, different host factors may be required


==== Protospacer adjacent motifs (PAM) ====

Bioinformatic analysis of regions of phage genomes that were excised as spacers (termed protospacers) revealed that they were not randomly selected but instead were found adjacent to short (3–5 bp) DNA sequences termed protospacer adjacent motifs (PAM)",CRISPR
"Analysis of CRISPR-Cas systems showed PAMs to be important for type I and type II, but not type III systems during acquisition",CRISPR
"In type I and type II systems, protospacers are excised at positions adjacent to a PAM sequence, with the other end of the spacer cut using a ruler mechanism, thus maintaining the regularity of the spacer size in the CRISPR array",CRISPR
"The conservation of the PAM sequence differs between CRISPR-Cas systems and appears to be evolutionarily linked to Cas1 and the leader sequence.
New spacers are added to a CRISPR array in a directional manner, occurring preferentially, but not exclusively, adjacent to the leader sequence",CRISPR
"coli demonstrated that the first direct repeat adjacent to the leader sequence is copied, with the newly acquired spacer inserted between the first and second direct repeats.
The PAM sequence appears to be important during spacer insertion in type I-E systems",CRISPR
That sequence contains a strongly conserved final nucleotide (nt) adjacent to the first nt of the protospacer,CRISPR
This nt becomes the final base in the first direct repeat,CRISPR
This suggests that the spacer acquisition machinery generates single-stranded overhangs in the second-to-last position of the direct repeat and in the PAM during spacer insertion,CRISPR
"However, not all CRISPR-Cas systems appear to share this mechanism as PAMs in other organisms do not show the same level of conservation in the final position",CRISPR
"It is likely that in those systems, a blunt end is generated at the very end of the direct repeat and the protospacer during acquisition.


==== Insertion variants ====
Analysis of Sulfolobus solfataricus CRISPRs revealed further complexities to the canonical model of spacer insertion, as one of its six CRISPR loci inserted new spacers randomly throughout its CRISPR array, as opposed to inserting closest to the leader sequence.
Multiple CRISPRs contain many spacers to the same phage",CRISPR
The mechanism that causes this phenomenon was discovered in the type I-E system of E,CRISPR
"A significant enhancement in spacer acquisition was detected where spacers already target the phage, even mismatches to the protospacer",CRISPR
This 'priming' requires the Cas proteins involved in both acquisition and interference to interact with each other,CRISPR
Newly acquired spacers that result from the priming mechanism are always found on the same strand as the priming spacer,CRISPR
"This observation led to the hypothesis that the acquisition machinery slides along the foreign DNA after priming to find a new protospacer.


=== Biogenesis ===
CRISPR-RNA (crRNA), which later guides the Cas nuclease to the target during the interference step, must be generated from the CRISPR sequence",CRISPR
The crRNA is initially transcribed as part of a single long transcript encompassing much of the CRISPR array,CRISPR
This transcript is then cleaved by Cas proteins to form crRNAs,CRISPR
"In type I-E and type I-F systems, the proteins Cas6e and Cas6f respectively, recognise stem-loops created by the pairing of identical repeats that flank the crRNA",CRISPR
"These Cas proteins cleave the longer transcript at the edge of the paired region, leaving a single crRNA along with a small remnant of the paired repeat region.
Type III systems also use Cas6, however, their repeats do not produce stem-loops",CRISPR
"Cleavage instead occurs by the longer transcript wrapping around the Cas6 to allow cleavage just upstream of the repeat sequence.
Type II systems lack the Cas6 gene and instead utilize RNaseIII for cleavage",CRISPR
"Functional type II systems encode an extra small RNA that is complementary to the repeat sequence, known as a trans-activating crRNA (tracrRNA)",CRISPR
"Transcription of the tracrRNA and the primary CRISPR transcript results in base pairing and the formation of dsRNA at the repeat sequence, which is subsequently targeted by RNaseIII to produce crRNAs",CRISPR
"Unlike the other two systems, the crRNA does not contain the full spacer, which is instead truncated at one end.
CrRNAs associate with Cas proteins to form ribonucleotide complexes that recognize foreign nucleic acids",CRISPR
"CrRNAs show no preference between the coding and non-coding strands, which is indicative of an RNA-guided DNA-targeting system",CRISPR
"The type I-E complex (commonly referred to as Cascade) requires five Cas proteins bound to a single crRNA.


=== Interference ===
During the interference stage in type I systems, the PAM sequence is recognized on the crRNA-complementary strand and is required along with crRNA annealing",CRISPR
"In type I systems correct base pairing between the crRNA and the protospacer signals a conformational change in Cascade that recruits Cas3 for DNA degradation.
Type II systems rely on a single multifunctional protein, Cas9, for the interference step",CRISPR
Cas9 requires both the crRNA and the tracrRNA to function and cleave DNA using its dual HNH and RuvC/RNaseH-like endonuclease domains,CRISPR
Basepairing between the PAM and the phage genome is required in type II systems,CRISPR
"However, the PAM is recognized on the same strand as the crRNA (the opposite strand to type I systems).
Type III systems, like type I require six or seven Cas proteins binding to crRNAs",CRISPR
"furiosus both target the mRNA of phages rather than phage DNA genome, which may make these systems uniquely capable of targeting RNA-based phage genomes",CRISPR
"Type III systems were also found to target DNA in addition to RNA using a different Cas protein in the complex, Cas10",CRISPR
"The DNA cleavage was shown to be transcription dependent.
The mechanism for distinguishing self from foreign DNA during interference is built into the crRNAs and is therefore likely common to all three systems",CRISPR
"Throughout the distinctive maturation process of each major type, all crRNAs contain a spacer sequence and some portion of the repeat at one or both ends",CRISPR
It is the partial repeat sequence that prevents the CRISPR-Cas system from targeting the chromosome as base pairing beyond the spacer sequence signals self and prevents DNA cleavage,CRISPR
"RNA-guided CRISPR enzymes are classified as type V restriction enzymes.


== Evolution ==

The cas genes in the adaptor and effector modules of the CRISPR-Cas system are believed to have evolved from two different ancestral modules",CRISPR
"A transposon-like element called casposon encoding the Cas1-like integrase and potentially other components of the adaptation module was inserted next to the ancestral effector module, which likely functioned as an independent innate immune system",CRISPR
The highly conserved cas1 and cas2 genes of the adaptor module evolved from the ancestral module while a variety of class 1 effector cas genes evolved from the ancestral effector module,CRISPR
"The evolution of these various class 1 effector module cas genes was guided by various mechanisms, such as duplication events",CRISPR
"On the other hand, each type of class 2 effector module arose from subsequent independent insertions of mobile genetic elements",CRISPR
These mobile genetic elements took the place of the multiple gene effector modules to create single gene effector modules that produce large proteins which perform all the necessary tasks of the effector module,CRISPR
The spacer regions of CRISPR-Cas systems are taken directly from foreign mobile genetic elements and thus their long-term evolution is hard to trace,CRISPR
"The non-random evolution of these spacer regions has been found to be highly dependent on the environment and the particular foreign mobile genetic elements it contains.
CRISPR-Cas can immunize bacteria against certain phages and thus halt transmission",CRISPR
"For this reason, Koonin described CRISPR-Cas as a Lamarckian inheritance mechanism",CRISPR
"However, this was disputed by a critic who noted, ""We should remember [Lamarck] for the good he contributed to science, not for things that resemble his theory only superficially",CRISPR
"Indeed, thinking of CRISPR and other phenomena as Lamarckian only obscures the simple and elegant way evolution really works""",CRISPR
"But as more recent studies have been conducted, it has become apparent that the acquired spacer regions of CRISPR-Cas systems are indeed a form of Lamarckian evolution because they are genetic mutations that are acquired and then passed on",CRISPR
"On the other hand, the evolution of the Cas gene machinery that facilitates the system evolves through classic Darwinian evolution.


=== Coevolution ===
Analysis of CRISPR sequences revealed coevolution of host and viral genomes.
The basic model of CRISPR evolution is newly incorporated spacers driving phages to mutate their genomes to avoid the bacterial immune response, creating diversity in both the phage and host populations",CRISPR
"To resist a phage infection, the sequence of the CRISPR spacer must correspond perfectly to the sequence of the target phage gene",CRISPR
Phages can continue to infect their hosts' given point mutations in the spacer,CRISPR
"Similar stringency is required in PAM or the bacterial strain remains phage sensitive.


=== Rates ===
A study of 124 S",CRISPR
thermophilus strains showed that 26% of all spacers were unique and that different CRISPR loci showed different rates of spacer acquisition,CRISPR
"Some CRISPR loci evolve more rapidly than others, which allowed the strains' phylogenetic relationships to be determined",CRISPR
"The latter's strains that diverged 250,000 years ago still contained the same spacer complement.
Metagenomic analysis of two acid-mine-drainage biofilms showed that one of the analyzed CRISPRs contained extensive deletions and spacer additions versus the other biofilm, suggesting a higher phage activity/prevalence in one community than the other",CRISPR
"In the oral cavity, a temporal study determined that 7–22% of spacers were shared over 17 months within an individual while less than 2% were shared across individuals.
From the same environment, a single strain was tracked using PCR primers specific to its CRISPR system",CRISPR
"However, this CRISPR added three spacers over 17 months, suggesting that even in an environment with significant CRISPR diversity some loci evolve slowly.
CRISPRs were analysed from the metagenomes produced for the Human Microbiome Project",CRISPR
"Although most were body-site specific, some within a body site are widely shared among individuals",CRISPR
"One of these loci originated from streptococcal species and contained ≈15,000 spacers, 50% of which were unique",CRISPR
"Similar to the targeted studies of the oral cavity, some showed little evolution over time.
CRISPR evolution was studied in chemostats using S",CRISPR
thermophilus strains acquired up to three spacers when challenged with a single phage,CRISPR
"During the same interval, the phage developed single-nucleotide polymorphisms that became fixed in the population, suggesting that targeting had prevented phage replication absent these mutations.
Another S",CRISPR
thermophilus experiment showed that phages can infect and replicate in hosts that have only one targeting spacer,CRISPR
Yet another showed that sensitive hosts can exist in environments with high-phage titres,CRISPR
"The chemostat and observational studies suggest many nuances to CRISPR and phage (co)evolution.


== Identification ==
CRISPRs are widely distributed among bacteria and archaea and show some sequence similarities",CRISPR
Their most notable characteristic is their repeating spacers and direct repeats,CRISPR
"This characteristic makes CRISPRs easily identifiable in long sequences of DNA, since the number of repeats decreases the likelihood of a false positive match.
Analysis of CRISPRs in metagenomic data is more challenging, as CRISPR loci do not typically assemble, due to their repetitive nature or through strain variation, which confuses assembly algorithms",CRISPR
"Where many reference genomes are available, polymerase chain reaction (PCR) can be used to amplify CRISPR arrays and analyse spacer content",CRISPR
"However, this approach yields information only for specifically targeted CRISPRs and for organisms with sufficient representation in public databases to design reliable polymerase PCR primers",CRISPR
"Degenerate repeat-specific primers can be used to amplify CRISPR spacers directly from environmental samples; amplicons containing two or three spacers can be then computationally assembled to reconstruct long CRISPR arrays.
The alternative is to extract and reconstruct CRISPR arrays from shotgun metagenomic data",CRISPR
"This is computationally more difficult, particularly with second generation sequencing technologies (e.g",CRISPR
"454, Illumina), as the short read lengths prevent more than two or three repeat units appearing in a single read",CRISPR
"CRISPR identification in raw reads has been achieved using purely de novo identification or by using direct repeat sequences in partially assembled CRISPR arrays from contigs (overlapping DNA segments that together represent a consensus region of DNA) and direct repeat sequences from published genomes as a hook for identifying direct repeats in individual reads.


== Use by phages ==
Another way for bacteria to defend against phage infection is by having chromosomal islands",CRISPR
A subtype of chromosomal islands called phage-inducible chromosomal island (PICI) is excised from a bacterial chromosome upon phage infection and can inhibit phage replication,CRISPR
"PICIs are induced, excised, replicated, and finally packaged into small capsids by certain staphylococcal temperate phages",CRISPR
"In the first mechanism, PICI-encoded Ppi differentially blocks phage maturation by binding or interacting specifically with phage TerS, hence blocking phage TerS/TerL complex formation responsible for phage DNA packaging",CRISPR
In the second mechanism PICI CpmAB redirects the phage capsid morphogenetic protein to make 95% of SaPI-sized capsid and phage DNA can package only 1/3rd of their genome in these small capsids and hence become nonviable phage,CRISPR
"The third mechanism involves two proteins, PtiA and PtiB, that target the LtrC, which is responsible for the production of virion and lysis proteins",CRISPR
"This interference mechanism is modulated by a modulatory protein, PtiM, binds to one of the interference-mediating proteins, PtiA, and hence achieves the required level of interference.
One study showed that lytic ICP1 phage, which specifically targets Vibrio cholerae serogroup O1, has acquired a CRISPR-Cas system that targets a V",CRISPR
The system has 2 CRISPR loci and 9 Cas genes,CRISPR
It seems to be homologous to the I-F system found in Yersinia pestis,CRISPR
"Moreover, like the bacterial CRISPR-Cas system, ICP1 CRISPR-Cas can acquire new sequences, which allows phage and host to co-evolve.
Certain archaeal viruses were shown to carry mini-CRISPR arrays containing one or two spacers",CRISPR
"It has been shown that spacers within the virus-borne CRISPR arrays target other viruses and plasmids, suggesting that mini-CRISPR arrays represent a mechanism of heterotypic superinfection exclusion and participate in interviral conflicts.


== Applications ==

CRISPR gene editing is a revolutionary technology that allows for precise, targeted modifications to the DNA of living organisms",CRISPR
"Developed from a natural defense mechanism found in bacteria, CRISPR-Cas9 is the most commonly used system, that allows ""cutting"" of DNA at specific locations and either delete, modify, or insert genetic material",CRISPR
"This technology has transformed fields such as genetics, medicine, and agriculture, offering potential treatments for genetic disorders, advancements in crop engineering, and research into the fundamental workings of life",CRISPR
"However, its ethical implications and potential unintended consequences have sparked significant debate.


== See also ==


== Notes ==


== References ==


== Further reading ==


== External links ==

""Advanced Gene Editing: CRISPR-Cas9"" (PDF)",CRISPR
"Congressional Research Service.
""Jennifer Doudna talk: Genome Engineering with CRISPR-Cas9: Birth of a Breakthrough Technology""",CRISPR
